# SOURCE: NASA POWER API (https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M_MAX,T2M_MIN,ALLSKY_SFC_SW_DWN,WS10M,PRECTOTCORR&community=AG&longitude=34&latitude=28)
# DATE: 2026-02-02
# DESCRIPTION: Daily weather data for Sinai Peninsula, Red Sea coast (~28N, 34E) - Research data from NASA POWER reanalysis
# UNITS: date=YYYY-MM-DD, temp_max_c=Celsius, temp_min_c=Celsius, solar_irradiance_kwh_m2=kWh/m2/day, wind_speed_ms=m/s, precip_mm=mm/day
# LOGIC: Data retrieved from NASA POWER API which provides MERRA-2 reanalysis data. T2M_MAX/T2M_MIN are 2-meter air temperatures, ALLSKY_SFC_SW_DWN is surface solar irradiance converted from MJ/m2/day to kWh/m2/day (divided by 3.6), WS10M is 10-meter wind speed, PRECTOTCORR is bias-corrected precipitation.
# DEPENDENCIES: None (standalone dataset from NASA POWER)
# ASSUMPTIONS: MERRA-2 reanalysis grid cell represents general Sinai Peninsula coastal conditions. Location centered at 28N, 34E with elevation ~154m from MERRA-2 terrain.
# DATA_QUALITY: Complete dataset with no missing values (-999). NASA POWER data resolution is 0.5x0.625 degree grid cells. Data validated against expected BWh climate ranges.
# COMPARISON_TO_TOY: Research data shows LOWER max temperatures (mean 28.5C vs 32.5C toy), HIGHER solar irradiance (mean 6.21 vs 5.51 kWh/m2/day), HIGHER wind speeds (mean 5.24 vs 4.73 m/s), and LOWER annual precipitation (14.1 vs 20.7 mm/year). Research seasonal ranges: Summer max 34-41C, Winter max 18-30C match expected BWh climate better than toy data extremes.
date,temp_max_c,temp_min_c,solar_irradiance_kwh_m2,wind_speed_ms,precip_mm,weather_scenario_id
2010-01-30,24.62,17.96,3.69,6.53,0.0,001
2010-01-31,25.28,18.82,2.77,2.78,0.21,001
2010-02-01,23.44,16.92,4.67,5.51,0.0,001
2010-02-02,22.53,14.33,4.91,6.37,0.0,001
2010-02-03,18.67,13.64,4.77,8.84,0.0,001
2010-02-04,16.6,11.42,4.94,9.19,0.0,001
2010-02-05,16.35,9.84,4.71,7.46,0.0,001
2010-02-06,17.3,9.94,4.87,5.62,0.0,001
2010-02-07,18.95,12.06,5.22,2.88,0.0,001
2010-02-08,22.28,14.61,4.87,2.91,0.0,001
2010-02-09,24.06,13.85,4.99,1.89,0.0,001
2010-02-10,23.24,16.46,5.12,2.36,0.0,001
2010-02-11,24.05,17.08,4.9,3.73,0.0,001
2010-02-12,25.98,18.88,5.24,2.0,0.0,001
2010-02-13,28.0,19.58,5.21,2.37,0.0,001
2010-02-14,29.84,20.29,4.37,1.89,0.0,001
2010-02-15,28.3,23.0,4.38,2.99,0.0,001
2010-02-16,29.61,22.97,4.77,1.27,0.0,001
2010-02-17,29.11,22.32,5.21,2.66,0.0,001
2010-02-18,29.66,22.05,5.29,2.45,0.0,001
2010-02-19,28.4,20.32,5.51,4.8,0.0,001
2010-02-20,28.06,19.95,5.61,3.31,0.0,001
2010-02-21,29.0,21.31,5.74,2.6,0.0,001
2010-02-22,24.24,18.87,5.26,7.23,0.0,001
2010-02-23,23.83,17.52,5.44,7.09,0.01,001
2010-02-24,24.05,16.91,5.2,5.11,0.0,001
2010-02-25,24.83,17.24,4.19,4.69,0.15,001
2010-02-26,20.13,15.89,4.36,7.84,0.09,001
2010-02-27,21.41,15.11,5.74,4.53,0.0,001
2010-02-28,24.82,15.74,4.7,6.48,0.0,001
2010-03-01,21.97,13.86,5.79,7.23,0.02,001
2010-03-02,24.88,17.06,5.96,4.12,0.0,001
2010-03-03,25.84,17.62,5.56,3.84,0.0,001
2010-03-04,25.08,15.56,6.26,6.44,0.0,001
2010-03-05,27.36,19.69,5.59,3.11,0.0,001
2010-03-06,26.66,20.14,6.14,3.65,0.0,001
2010-03-07,26.94,18.72,6.29,4.49,0.0,001
2010-03-08,29.64,21.45,6.19,2.92,0.0,001
2010-03-09,29.05,22.16,5.6,5.34,0.0,001
2010-03-10,28.95,22.35,6.04,4.2,0.0,001
2010-03-11,30.12,23.18,6.39,3.16,0.0,001
2010-03-12,30.27,22.67,6.47,3.14,0.0,001
2010-03-13,28.43,21.23,6.39,4.96,0.0,001
2010-03-14,27.43,22.31,5.32,6.03,0.0,001
2010-03-15,27.88,22.41,4.81,5.6,0.0,001
2010-03-16,24.87,18.55,5.69,9.39,0.0,001
2010-03-17,22.73,18.0,5.77,8.35,0.0,001
2010-03-18,21.95,14.88,6.59,11.18,0.0,001
2010-03-19,22.9,12.66,7.02,6.85,0.0,001
2010-03-20,24.54,13.86,6.82,6.49,0.0,001
2010-03-21,26.16,15.46,6.38,4.46,0.0,001
2010-03-22,27.09,16.97,6.43,4.38,0.0,001
2010-03-23,25.13,16.51,6.55,5.24,0.0,001
2010-03-24,25.91,17.66,6.63,2.4,0.0,001
2010-03-25,25.51,18.12,6.42,8.29,0.0,001
2010-03-26,22.49,16.6,6.59,6.86,0.0,001
2010-03-27,21.9,15.01,5.99,6.77,0.03,001
2010-03-28,24.4,16.68,6.73,2.15,0.0,001
2010-03-29,26.19,18.35,6.7,2.67,0.0,001
2010-03-30,24.0,17.52,7.32,7.5,0.0,001
2010-03-31,24.64,16.53,7.63,4.36,0.0,001
2010-04-01,29.64,16.69,7.58,3.48,0.0,001
2010-04-02,34.21,20.84,7.36,3.0,0.0,001
2010-04-03,34.56,22.79,6.74,3.24,0.0,001
2010-04-04,30.42,21.53,6.42,4.3,0.0,001
2010-04-05,27.39,17.92,7.18,6.6,0.0,001
2010-04-06,25.83,17.83,7.41,7.31,0.0,001
2010-04-07,25.48,18.17,7.37,8.6,0.0,001
2010-04-08,24.68,18.08,7.36,8.54,0.0,001
2010-04-09,26.01,17.39,7.3,6.37,0.0,001
2010-04-10,29.88,19.01,6.79,2.18,0.0,001
2010-04-11,31.39,23.38,6.52,3.9,0.0,001
2010-04-12,24.46,18.63,7.2,8.66,0.0,001
2010-04-13,24.11,16.52,7.79,6.04,0.0,001
2010-04-14,26.67,17.57,7.64,5.98,0.0,001
2010-04-15,28.79,19.1,7.41,2.49,0.0,001
2010-04-16,30.25,22.2,7.6,2.12,0.0,001
2010-04-17,28.7,19.6,7.84,6.56,0.0,001
2010-04-18,30.9,21.21,7.56,4.72,0.0,001
2010-04-19,33.43,22.59,7.62,3.69,0.0,001
2010-04-20,32.71,23.8,7.42,3.79,0.0,001
2010-04-21,28.8,22.4,6.63,7.69,0.0,001
2010-04-22,23.67,18.96,8.08,8.72,0.0,001
2010-04-23,24.85,17.02,7.51,5.72,0.0,001
2010-04-24,28.36,17.6,8.1,3.13,0.0,001
2010-04-25,29.89,19.68,7.68,3.51,0.0,001
2010-04-26,30.44,21.1,7.83,6.25,0.0,001
2010-04-27,32.08,23.47,7.94,2.41,0.0,001
2010-04-28,27.65,22.5,7.32,8.42,0.0,001
2010-04-29,25.96,21.73,6.4,6.34,0.0,001
2010-04-30,26.24,21.17,4.08,6.04,0.02,001
2010-05-01,26.84,21.06,5.8,4.12,0.1,001
2010-05-02,25.17,19.29,8.3,6.56,0.0,001
2010-05-03,27.46,19.14,8.41,4.09,0.0,001
2010-05-04,28.79,19.46,8.36,3.48,0.0,001
2010-05-05,29.79,20.1,8.43,4.14,0.0,001
2010-05-06,30.21,20.18,8.46,4.85,0.0,001
2010-05-07,32.79,22.99,8.25,2.53,0.0,001
2010-05-08,34.72,26.16,7.91,2.85,0.0,001
2010-05-09,35.72,26.09,7.14,2.69,0.0,001
2010-05-10,34.09,25.32,7.09,4.63,0.0,001
2010-05-11,29.0,22.56,7.84,7.02,0.0,001
2010-05-12,29.78,22.05,8.27,5.75,0.0,001
2010-05-13,31.43,21.8,8.42,5.56,0.0,001
2010-05-14,35.15,23.17,8.45,5.79,0.0,001
2010-05-15,35.43,24.98,8.09,4.16,0.0,001
2010-05-16,39.72,25.11,7.68,2.4,0.0,001
2010-05-17,36.53,26.9,6.66,3.83,0.0,001
2010-05-18,31.03,25.92,7.1,8.17,0.0,001
2010-05-19,29.75,22.91,8.03,10.53,0.0,001
2010-05-20,29.72,20.95,8.13,8.93,0.0,001
2010-05-21,30.92,20.87,8.32,5.32,0.0,001
2010-05-22,33.21,23.65,8.07,5.15,0.0,001
2010-05-23,28.13,21.67,8.29,9.69,0.0,001
2010-05-24,28.56,20.0,8.39,7.28,0.0,001
2010-05-25,29.96,20.64,8.33,6.45,0.0,001
2010-05-26,34.55,22.04,8.3,4.16,0.0,001
2010-05-27,33.22,25.47,7.21,5.92,0.0,001
2010-05-28,28.89,23.05,8.06,8.89,0.0,001
2010-05-29,31.15,22.19,8.41,6.05,0.0,001
2010-05-30,32.09,21.98,8.36,4.17,0.0,001
2010-05-31,33.59,24.13,8.39,3.44,0.0,001
2010-06-01,36.41,25.51,7.89,2.26,0.0,001
2010-06-02,32.8,26.13,8.07,5.73,0.0,001
2010-06-03,31.98,25.3,7.53,6.05,0.0,001
2010-06-04,31.77,24.03,8.19,6.71,0.0,001
2010-06-05,31.43,23.26,8.46,6.91,0.0,001
2010-06-06,36.96,24.68,8.18,4.44,0.0,001
2010-06-07,37.35,27.36,8.15,1.8,0.0,001
2010-06-08,32.09,24.97,7.94,8.48,0.0,001
2010-06-09,30.43,22.94,8.55,8.85,0.0,001
2010-06-10,32.06,22.26,8.58,5.56,0.0,001
2010-06-11,33.59,25.24,7.87,3.42,0.0,001
2010-06-12,31.42,23.75,8.13,4.59,0.0,001
2010-06-13,32.13,25.37,8.37,4.8,0.0,001
2010-06-14,32.36,25.18,8.26,6.52,0.0,001
2010-06-15,33.45,24.86,8.46,7.0,0.0,001
2010-06-16,34.4,24.19,8.56,3.82,0.0,001
2010-06-17,35.3,26.35,8.38,5.22,0.0,001
2010-06-18,34.96,26.16,8.48,5.34,0.0,001
2010-06-19,35.05,26.07,8.34,5.17,0.0,001
2010-06-20,38.05,28.36,7.98,2.42,0.0,001
2010-06-21,38.98,28.38,8.37,3.47,0.0,001
2010-06-22,37.91,29.71,8.12,5.57,0.0,001
2010-06-23,35.78,27.32,8.36,4.42,0.0,001
2010-06-24,33.69,28.33,8.13,6.84,0.0,001
2010-06-25,30.82,25.28,8.5,8.33,0.0,001
2010-06-26,30.41,23.67,8.62,7.43,0.0,001
2010-06-27,31.63,23.31,8.5,6.47,0.0,001
2010-06-28,36.51,24.59,8.71,4.51,0.0,001
2010-06-29,37.86,27.78,8.39,3.78,0.0,001
2010-06-30,33.39,26.41,8.3,7.46,0.0,001
2010-07-01,31.93,24.7,8.54,7.93,0.0,001
2010-07-02,30.74,23.45,8.57,7.32,0.0,001
2010-07-03,32.32,23.93,8.52,5.92,0.0,001
2010-07-04,33.76,25.05,8.19,4.27,0.0,001
2010-07-05,33.55,26.03,8.2,4.57,0.0,001
2010-07-06,34.05,26.13,8.19,5.58,0.0,001
2010-07-07,34.01,26.64,8.03,6.78,0.0,001
2010-07-08,33.04,26.43,7.93,8.83,0.0,001
2010-07-09,33.98,25.73,7.87,8.53,0.0,001
2010-07-10,32.93,25.68,7.88,8.29,0.0,001
2010-07-11,33.73,26.31,7.83,8.73,0.0,001
2010-07-12,36.63,27.24,7.64,5.84,0.0,001
2010-07-13,35.28,26.37,7.39,8.0,0.0,001
2010-07-14,34.73,26.71,7.91,8.41,0.0,001
2010-07-15,34.6,26.93,7.99,7.14,0.0,001
2010-07-16,34.8,27.9,6.94,3.42,0.0,001
2010-07-17,34.99,28.74,7.12,5.68,0.0,001
2010-07-18,35.21,28.03,7.94,6.34,0.0,001
2010-07-19,34.42,27.61,8.07,7.47,0.0,001
2010-07-20,34.72,25.99,8.24,7.55,0.0,001
2010-07-21,34.69,24.8,8.34,8.09,0.0,001
2010-07-22,33.63,24.16,8.2,5.98,0.0,001
2010-07-23,32.85,26.0,8.04,5.72,0.0,001
2010-07-24,33.72,26.77,8.05,5.02,0.0,001
2010-07-25,34.17,27.55,7.96,3.11,0.0,001
2010-07-26,35.65,28.63,7.98,3.47,0.0,001
2010-07-27,36.99,28.88,7.91,5.03,0.0,001
2010-07-28,34.37,27.51,8.11,7.55,0.0,001
2010-07-29,32.89,24.18,8.14,5.28,0.0,001
2010-07-30,33.9,26.11,7.96,3.58,0.0,001
2010-07-31,34.26,27.36,7.39,2.51,0.0,001
2010-08-01,35.39,28.09,7.11,5.42,0.0,001
2010-08-02,36.23,28.45,7.45,7.88,0.0,001
2010-08-03,35.96,27.96,7.56,7.36,0.0,001
2010-08-04,35.61,27.97,7.79,5.71,0.0,001
2010-08-05,37.61,29.31,7.91,2.1,0.0,001
2010-08-06,37.74,30.11,7.79,1.87,0.0,001
2010-08-07,38.37,30.07,7.44,5.68,0.0,001
2010-08-08,36.69,28.69,7.48,6.77,0.0,001
2010-08-09,34.84,27.84,7.64,7.47,0.0,001
2010-08-10,34.29,26.63,7.88,7.47,0.0,001
2010-08-11,34.72,26.7,7.71,6.22,0.0,001
2010-08-12,34.49,26.82,7.44,6.94,0.0,001
2010-08-13,34.83,27.17,7.32,7.36,0.0,001
2010-08-14,34.89,27.24,7.36,7.15,0.0,001
2010-08-15,36.68,27.99,7.41,5.79,0.0,001
2010-08-16,36.47,27.91,7.42,5.87,0.0,001
2010-08-17,36.46,29.57,6.82,6.03,0.0,001
2010-08-18,37.18,29.46,7.11,4.15,0.0,001
2010-08-19,37.35,29.02,7.16,4.36,0.0,001
2010-08-20,37.97,29.52,7.01,6.3,0.0,001
2010-08-21,36.71,29.73,7.27,8.34,0.0,001
2010-08-22,35.66,28.29,7.48,7.65,0.0,001
2010-08-23,34.8,27.95,7.34,6.43,0.0,001
2010-08-24,34.82,27.81,7.29,6.26,0.0,001
2010-08-25,33.97,27.33,7.35,7.31,0.0,001
2010-08-26,32.76,26.34,7.35,7.19,0.0,001
2010-08-27,33.59,26.39,7.5,4.14,0.0,001
2010-08-28,34.04,26.72,7.29,4.88,0.0,001
2010-08-29,36.04,26.91,7.29,6.44,0.0,001
2010-08-30,35.27,25.81,7.51,7.04,0.0,001
2010-08-31,33.43,25.29,7.66,7.78,0.0,001
2010-09-01,34.2,25.35,7.3,6.3,0.0,001
2010-09-02,33.16,26.1,7.32,7.02,0.0,001
2010-09-03,33.56,24.97,7.31,6.17,0.0,001
2010-09-04,34.26,25.5,7.12,6.52,0.0,001
2010-09-05,33.35,25.9,6.98,6.71,0.0,001
2010-09-06,35.3,26.0,7.36,6.5,0.0,001
2010-09-07,36.83,25.53,7.05,6.04,0.0,001
2010-09-08,34.55,26.13,6.96,6.38,0.0,001
2010-09-09,32.99,25.44,6.96,6.95,0.0,001
2010-09-10,33.82,25.91,6.98,6.28,0.0,001
2010-09-11,32.74,25.33,7.01,7.02,0.0,001
2010-09-12,35.29,26.12,6.97,5.35,0.0,001
2010-09-13,33.78,25.28,6.82,7.42,0.0,001
2010-09-14,31.08,23.41,6.91,7.61,0.0,001
2010-09-15,30.54,24.19,7.01,6.91,0.0,001
2010-09-16,31.51,24.08,6.75,6.55,0.0,001
2010-09-17,30.85,25.23,6.78,8.36,0.0,001
2010-09-18,31.35,23.42,6.88,7.34,0.0,001
2010-09-19,30.49,23.74,6.85,3.47,0.0,001
2010-09-20,32.26,24.74,6.7,2.15,0.0,001
2010-09-21,32.82,26.16,6.02,4.59,0.0,001
2010-09-22,33.3,26.01,3.59,5.35,0.0,001
2010-09-23,33.86,26.68,6.01,4.69,0.0,001
2010-09-24,34.1,26.56,5.52,5.78,0.0,001
2010-09-25,33.94,26.55,5.75,6.32,0.0,001
2010-09-26,34.36,25.84,5.83,4.13,0.0,001
2010-09-27,36.03,27.23,5.69,4.54,0.0,001
2010-09-28,36.78,27.65,5.6,4.17,0.0,001
2010-09-29,36.13,27.2,5.83,3.83,0.0,001
2010-09-30,36.87,27.04,5.97,2.83,0.0,001
2010-10-01,34.99,27.21,5.74,2.54,0.0,001
2010-10-02,36.63,29.03,5.54,1.66,0.0,001
2010-10-03,35.9,28.17,5.25,2.27,0.0,001
2010-10-04,33.63,26.96,4.83,5.07,0.0,001
2010-10-05,32.4,26.55,5.09,6.11,0.0,001
2010-10-06,30.22,24.87,5.64,7.75,0.0,001
2010-10-07,29.66,23.94,5.87,7.49,0.0,001
2010-10-08,29.22,23.06,6.02,6.75,0.0,001
2010-10-09,30.77,23.62,5.94,3.84,0.0,001
2010-10-10,31.29,25.52,5.58,2.23,0.0,001
2010-10-11,30.31,23.19,5.72,6.06,0.0,001
2010-10-12,29.74,23.66,5.82,4.76,0.0,001
2010-10-13,34.2,24.51,5.17,3.28,0.0,001
2010-10-14,33.37,26.45,5.59,2.9,0.0,001
2010-10-15,35.48,27.64,5.48,1.26,0.0,001
2010-10-16,34.88,28.23,5.13,1.28,0.0,001
2010-10-17,33.23,27.3,5.14,3.49,0.0,001
2010-10-18,34.54,26.22,5.27,1.66,0.0,001
2010-10-19,36.62,28.28,5.38,1.8,0.0,001
2010-10-20,34.43,27.55,5.41,3.4,0.0,001
2010-10-21,33.37,25.83,5.29,3.89,0.0,001
2010-10-22,32.64,25.14,5.16,5.42,0.0,001
2010-10-23,30.78,24.71,5.28,6.54,0.0,001
2010-10-24,29.89,23.36,5.22,6.7,0.0,001
2010-10-25,29.89,22.95,5.31,7.29,0.0,001
2010-10-26,29.89,22.86,5.36,4.32,0.0,001
2010-10-27,32.91,23.28,5.36,2.75,0.0,001
2010-10-28,33.45,25.87,5.19,2.29,0.0,001
2010-10-29,28.03,23.36,4.89,7.92,0.0,001
2010-10-30,26.4,21.61,4.9,6.65,0.0,001
2010-10-31,26.64,21.57,4.95,5.46,0.0,001
2010-11-01,27.03,20.66,5.12,6.07,0.0,001
2010-11-02,28.73,20.51,5.08,3.33,0.0,001
2010-11-03,30.54,21.89,4.87,3.86,0.0,001
2010-11-04,31.31,22.67,4.62,2.25,0.0,001
2010-11-05,31.14,24.38,4.6,3.91,0.0,001
2010-11-06,30.13,23.69,4.39,4.98,0.0,001
2010-11-07,27.49,22.09,4.57,6.07,0.0,001
2010-11-08,27.59,21.25,4.76,4.29,0.0,001
2010-11-09,28.68,21.69,3.86,3.16,0.0,001
2010-11-10,29.38,21.85,4.46,3.08,0.0,001
2010-11-11,29.43,22.81,4.47,3.77,0.0,001
2010-11-12,30.01,23.13,4.48,2.51,0.0,001
2010-11-13,29.93,23.6,3.42,2.14,0.0,001
2010-11-14,31.27,23.9,4.36,2.47,0.0,001
2010-11-15,30.0,24.15,3.14,2.78,0.0,001
2010-11-16,28.04,23.21,3.97,5.01,0.03,001
2010-11-17,28.43,22.62,4.15,3.37,0.0,001
2010-11-18,30.41,23.01,4.29,2.5,0.0,001
2010-11-19,30.59,22.32,4.36,2.95,0.0,001
2010-11-20,29.91,21.72,4.28,3.71,0.0,001
2010-11-21,27.54,21.56,4.31,5.15,0.0,001
2010-11-22,26.35,20.21,4.37,5.82,0.0,001
2010-11-23,26.59,20.24,4.37,3.43,0.0,001
2010-11-24,27.18,20.75,3.68,2.95,0.0,001
2010-11-25,28.23,21.34,4.06,3.36,0.0,001
2010-11-26,28.73,21.54,4.07,3.35,0.0,001
2010-11-27,29.64,21.69,4.03,3.38,0.0,001
2010-11-28,30.2,21.7,4.1,2.1,0.0,001
2010-11-29,29.12,22.53,4.29,2.94,0.0,001
2010-11-30,28.73,21.55,4.38,1.93,0.0,001
2010-12-01,28.19,20.2,4.41,2.39,0.0,001
2010-12-02,28.34,19.92,4.43,2.56,0.0,001
2010-12-03,28.32,20.11,4.17,2.33,0.0,001
2010-12-04,28.9,20.83,4.18,2.37,0.0,001
2010-12-05,27.8,20.91,4.19,2.79,0.0,001
2010-12-06,24.45,18.1,4.11,7.72,0.0,001
2010-12-07,23.01,16.56,4.15,4.85,0.0,001
2010-12-08,22.75,17.18,3.81,3.79,0.0,001
2010-12-09,24.77,18.07,3.75,4.95,0.0,001
2010-12-10,23.03,17.76,3.95,5.57,0.02,001
2010-12-11,24.01,16.56,3.05,6.11,0.04,001
2010-12-12,17.49,12.97,3.19,9.65,0.0,001
2010-12-13,17.1,11.88,3.62,5.72,0.0,001
2010-12-14,18.98,14.66,3.72,0.95,0.0,001
2010-12-15,21.94,15.17,3.05,2.07,0.0,001
2010-12-16,24.61,19.25,3.94,1.74,0.0,001
2010-12-17,25.27,18.97,3.96,1.85,0.0,001
2010-12-18,21.08,16.32,3.87,7.05,0.0,001
2010-12-19,20.35,13.8,4.0,5.69,0.0,001
2010-12-20,24.1,15.08,3.79,3.63,0.0,001
2010-12-21,24.31,17.03,3.76,3.61,0.0,001
2010-12-22,24.48,18.27,3.56,4.57,0.0,001
2010-12-23,25.59,16.84,3.51,5.59,0.0,001
2010-12-24,25.64,15.57,4.08,3.51,0.0,001
2010-12-25,24.0,16.49,4.13,2.85,0.0,001
2010-12-26,24.76,17.61,4.12,1.85,0.0,001
2010-12-27,25.2,17.23,4.08,3.22,0.0,001
2010-12-28,25.72,17.9,4.05,4.24,0.0,001
2010-12-29,25.05,18.07,1.44,5.61,5.31,001
2010-12-30,21.16,17.08,2.26,7.66,0.94,001
2010-12-31,19.62,15.28,3.55,7.01,0.06,001
2011-01-01,19.61,14.95,3.96,3.99,0.0,001
2011-01-02,20.54,16.6,3.93,2.33,0.0,001
2011-01-03,20.67,15.96,2.98,2.27,0.0,001
2011-01-04,20.28,14.37,4.05,5.78,0.0,001
2011-01-05,20.22,13.62,4.18,5.54,0.0,001
2011-01-06,21.4,13.44,4.15,4.51,0.0,001
2011-01-07,21.62,14.0,4.11,6.49,0.0,001
2011-01-08,18.96,12.71,4.29,7.37,0.0,001
2011-01-09,18.96,11.63,4.33,5.09,0.0,001
2011-01-10,19.22,12.43,4.42,4.2,0.0,001
2011-01-11,20.4,13.52,4.17,2.93,0.0,001
2011-01-12,22.33,16.29,4.08,1.94,0.0,001
2011-01-13,21.38,15.29,4.38,2.64,0.0,001
2011-01-14,19.38,14.41,4.22,5.85,0.01,001
2011-01-15,18.42,13.01,3.73,5.73,0.13,001
2011-01-16,19.71,12.94,4.36,4.39,0.0,001
2011-01-17,19.29,14.57,3.81,2.66,1.18,001
2011-01-18,16.91,12.59,2.61,5.49,7.47,001
2011-01-19,20.25,14.35,4.16,2.52,0.0,001
2011-01-20,20.19,14.9,4.24,2.47,0.0,001
2011-01-21,20.87,14.46,4.44,2.94,0.0,001
2011-01-22,21.44,15.31,4.54,3.58,0.0,001
2011-01-23,20.81,15.1,4.6,3.42,0.0,001
2011-01-24,21.4,14.89,4.69,4.51,0.0,001
2011-01-25,19.42,14.34,3.77,5.13,0.0,001
2011-01-26,20.75,13.14,4.6,3.81,0.0,001
2011-01-27,23.45,16.15,4.59,1.53,0.0,001
2011-01-28,22.71,15.81,4.32,2.21,0.0,001
2011-01-29,26.4,16.78,4.28,2.89,0.0,001
2011-01-30,20.02,15.14,4.72,7.17,0.0,001
2011-01-31,19.28,13.23,4.68,6.41,0.0,001
2011-02-01,21.09,14.37,3.83,2.88,0.0,001
2011-02-02,19.82,14.96,4.82,6.72,0.0,001
2011-02-03,21.74,16.33,4.26,3.44,0.0,001
2011-02-04,24.28,17.95,4.01,3.35,0.0,001
2011-02-05,21.46,17.55,3.76,6.26,0.05,001
2011-02-06,22.79,18.04,3.65,2.67,0.02,001
2011-02-07,25.35,16.89,4.74,5.14,0.0,001
2011-02-08,21.07,14.49,4.64,7.31,0.01,001
2011-02-09,19.73,14.07,4.84,5.46,0.0,001
2011-02-10,18.59,14.35,3.59,7.1,0.0,001
2011-02-11,19.64,13.1,5.01,7.16,0.01,001
2011-02-12,19.23,12.8,5.42,4.51,0.0,001
2011-02-13,19.49,12.92,5.37,6.82,0.0,001
2011-02-14,20.49,12.76,5.48,4.66,0.0,001
2011-02-15,25.12,15.14,4.74,3.72,0.0,001
2011-02-16,20.9,14.26,4.51,7.74,0.0,001
2011-02-17,20.3,13.78,5.45,4.35,0.0,001
2011-02-18,22.89,15.93,5.66,1.65,0.0,001
2011-02-19,26.01,17.45,5.69,2.4,0.0,001
2011-02-20,21.36,14.55,4.94,7.4,0.0,001
2011-02-21,20.14,13.9,5.57,5.56,0.0,001
2011-02-22,22.26,15.99,5.68,2.82,0.0,001
2011-02-23,25.23,15.86,5.8,2.46,0.0,001
2011-02-24,24.62,17.56,4.97,2.47,0.0,001
2011-02-25,23.35,15.39,5.58,6.03,0.0,001
2011-02-26,19.88,13.36,5.52,7.13,0.0,001
2011-02-27,21.31,14.06,5.87,5.4,0.0,001
2011-02-28,21.51,14.36,5.97,6.14,0.0,001
